model_num,lambda,loss,accuracy,epoch,l2,l0,re loss,test loss
1,6.309576215861531e-07,0.17805607616901398,0.9046558737754822,5,36.882137298583984,144.45526123046875,9.114514978136867e-05,0.17646953463554382
1,6.309576215861531e-07,0.12565608322620392,0.9132590889930725,10,58.78761291503906,144.51724243164062,9.11842507775873e-05,0.12392839044332504
1,6.309576215861531e-07,0.11479661613702774,0.9292510151863098,15,74.92739868164062,144.00718688964844,9.086242789635435e-05,0.11552655696868896
1,6.309576215861531e-07,0.11188039183616638,0.9292510151863098,20,87.36112213134766,143.76171875,9.070753731066361e-05,0.11138758808374405
1,6.309576215861531e-07,0.11044120788574219,0.9292510151863098,25,98.32423400878906,143.75575256347656,9.07037901924923e-05,0.10955265909433365
1,6.309576215861531e-07,0.10955385118722916,0.9292510151863098,30,108.02168273925781,143.79049682617188,9.072570537682623e-05,0.10864927619695663
1,6.309576215861531e-07,0.1095137968659401,0.9292510151863098,35,117.33274841308594,143.8619384765625,9.077079448616132e-05,0.1082293763756752
1,6.309576215861531e-07,0.10896356403827667,0.9292510151863098,40,125.1556396484375,143.96435546875,9.083540498977527e-05,0.10778610408306122
1,6.309576215861531e-07,0.10883450508117676,0.9292510151863098,45,132.44932556152344,144.04541015625,9.088655497180298e-05,0.10759149491786957
1,6.309576215861531e-07,0.10878907144069672,0.9292510151863098,50,138.5301513671875,144.124755859375,9.093662083614618e-05,0.10750189423561096
1,6.309576215861531e-07,0.10844050347805023,0.9292510151863098,55,144.67764282226562,144.18850708007812,9.097683505387977e-05,0.107268787920475
1,6.309576215861531e-07,0.10879715532064438,0.9192307591438293,60,150.94398498535156,144.2473602294922,9.101397154154256e-05,0.1073746457695961
1,6.309576215861531e-07,0.10830683261156082,0.9292510151863098,65,157.76104736328125,144.3101806640625,9.105361823458225e-05,0.10706644505262375
1,6.309576215861531e-07,0.10822310298681259,0.9292510151863098,70,164.8702392578125,144.35833740234375,9.108399535762146e-05,0.10699309408664703
1,6.309576215861531e-07,0.10803487151861191,0.9292510151863098,75,170.95530700683594,144.3999786376953,9.111027611652389e-05,0.10694372653961182
1,6.309576215861531e-07,0.10803581029176712,0.9292510151863098,80,177.00450134277344,144.42819213867188,9.11280803848058e-05,0.10689172893762589
1,6.309576215861531e-07,0.1079290434718132,0.9292510151863098,85,182.3911590576172,144.46263122558594,9.114979184232652e-05,0.10688551515340805
1,6.309576215861531e-07,0.10825750231742859,0.9292510151863098,90,187.99029541015625,144.48260498046875,9.11624010768719e-05,0.10692093521356583
1,6.309576215861531e-07,0.1078130304813385,0.9292510151863098,95,195.1133575439453,144.53121948242188,9.119306196225807e-05,0.10676578432321548
1,6.309576215861531e-07,0.10623826086521149,0.9318825602531433,100,200.87115478515625,144.5650177001953,9.121439506998286e-05,0.10559286177158356
1,6.309576215861531e-07,0.10585981607437134,0.9318825602531433,105,207.98269653320312,144.68292236328125,9.128879173658788e-05,0.10524109750986099
1,6.309576215861531e-07,0.10599424690008163,0.9318825602531433,110,213.36007690429688,144.77423095703125,9.134641732089221e-05,0.10523032397031784
1,6.309576215861531e-07,0.10577156394720078,0.9318825602531433,115,219.9246826171875,144.85263061523438,9.139587200479582e-05,0.10517603158950806
1,6.309576215861531e-07,0.10578269511461258,0.9318825602531433,120,226.04031372070312,144.9091796875,9.143154602497816e-05,0.10517764836549759
1,6.309576215861531e-07,0.10597123950719833,0.9323886632919312,125,233.67044067382812,144.98382568359375,9.147865057457238e-05,0.1052430048584938
1,6.309576215861531e-07,0.10530450940132141,0.9325910806655884,130,239.23414611816406,145.02590942382812,9.150520781986415e-05,0.10502967983484268
1,6.309576215861531e-07,0.10501512140035629,0.9325910806655884,135,245.55699157714844,145.09178161621094,9.154676808975637e-05,0.10486418753862381
1,6.309576215861531e-07,0.10479973256587982,0.9325910806655884,140,253.274169921875,145.16143798828125,9.159070759778842e-05,0.10447059571743011
1,6.309576215861531e-07,0.1046658381819725,0.9325910806655884,145,260.6117858886719,145.2015380859375,9.161602793028578e-05,0.10430440306663513
1,6.309576215861531e-07,0.10874732583761215,0.9325910806655884,47,134.93453979492188,144.07379150390625,9.090444655157626e-05,0.10751841962337494
2,6.309576215861531e-07,0.1775963306427002,0.915583074092865,5,39.06511306762695,144.43832397460938,9.113445412367582e-05,0.1766875684261322
2,6.309576215861531e-07,0.16452279686927795,0.915583074092865,10,52.66050720214844,144.1914825439453,9.097871952690184e-05,0.1635681390762329
2,6.309576215861531e-07,0.15966565907001495,0.915583074092865,15,63.69281768798828,143.5065155029297,9.054652764461935e-05,0.15873798727989197
2,6.309576215861531e-07,0.12834160029888153,0.915583074092865,20,76.90763092041016,143.30821228027344,9.042141027748585e-05,0.12465541064739227
2,6.309576215861531e-07,0.11548084765672684,0.9249160885810852,25,94.05598449707031,143.4326171875,9.049991058418527e-05,0.11075226962566376
2,6.309576215861531e-07,0.11345993727445602,0.915583074092865,30,105.18882751464844,143.49826049804688,9.054131805896759e-05,0.108828604221344
2,6.309576215861531e-07,0.11241807788610458,0.9249160885810852,35,114.06338500976562,143.53070068359375,9.05617926036939e-05,0.10762485861778259
2,6.309576215861531e-07,0.1119394525885582,0.9249160885810852,40,121.93079376220703,143.6205596923828,9.061848686542362e-05,0.10710038244724274
2,6.309576215861531e-07,0.11167887598276138,0.9249160885810852,45,128.55209350585938,143.6847686767578,9.065899939741939e-05,0.10653281956911087
2,6.309576215861531e-07,0.111432746052742,0.9249160885810852,50,135.37380981445312,143.7410430908203,9.069450607057661e-05,0.10648653656244278
2,6.309576215861531e-07,0.11126703768968582,0.9249160885810852,55,142.38462829589844,143.81085205078125,9.073854744201526e-05,0.1063000038266182
2,6.309576215861531e-07,0.11116977781057358,0.9249160885810852,60,148.7653350830078,143.8665771484375,9.077371214516461e-05,0.10618075728416443
2,6.309576215861531e-07,0.11111446470022202,0.9249160885810852,65,154.78579711914062,143.92236328125,9.080891322810203e-05,0.10607338696718216
2,6.309576215861531e-07,0.11097601801156998,0.9249160885810852,70,161.77011108398438,143.9678497314453,9.083760960493237e-05,0.10599207133054733
2,6.309576215861531e-07,0.11092362552881241,0.9249160885810852,75,168.09735107421875,144.00408935546875,9.086048521567136e-05,0.10582181811332703
2,6.309576215861531e-07,0.11091440916061401,0.9249160885810852,80,175.61196899414062,144.0386962890625,9.088229853659868e-05,0.10597570240497589
2,6.309576215861531e-07,0.11082390695810318,0.9249160885810852,85,181.7187042236328,144.06478881835938,9.089878585655242e-05,0.1057261973619461
2,6.309576215861531e-07,0.11081372946500778,0.9249160885810852,90,186.45431518554688,144.07827758789062,9.090728417504579e-05,0.10571744292974472
2,6.309576215861531e-07,0.11082158982753754,0.9249160885810852,95,190.81796264648438,144.09707641601562,9.091914398595691e-05,0.10585633665323257
2,6.309576215861531e-07,0.11079372465610504,0.9249160885810852,100,195.88565063476562,144.1060333251953,9.092479740502313e-05,0.10564551502466202
2,6.309576215861531e-07,0.11083902418613434,0.9249160885810852,105,202.23208618164062,144.1108856201172,9.092786785913631e-05,0.1059357151389122
2,6.309576215861531e-07,0.11079321056604385,0.9249160885810852,110,208.58822631835938,144.12242126464844,9.093513654079288e-05,0.10562115907669067
2,6.309576215861531e-07,0.1108301654458046,0.9249160885810852,115,214.32452392578125,144.13897705078125,9.094559209188446e-05,0.10557736456394196
2,6.309576215861531e-07,0.11082431674003601,0.9249160885810852,120,220.870361328125,144.14410400390625,9.094882261706516e-05,0.10553333163261414
2,6.309576215861531e-07,0.11073337495326996,0.9249160885810852,125,228.49899291992188,144.18466186523438,9.097441215999424e-05,0.10576430708169937
2,6.309576215861531e-07,0.11075722426176071,0.9249160885810852,130,234.89280700683594,144.1787109375,9.097066504182294e-05,0.10552014410495758
2,6.309576215861531e-07,0.11262369155883789,0.9249160885810852,34,112.42095184326172,143.52780151367188,9.055995906237513e-05,0.10784272849559784
3,6.309576215861531e-07,0.18298065662384033,0.9030797481536865,5,35.95486068725586,144.3389434814453,9.107176447287202e-05,0.18196894228458405
3,6.309576215861531e-07,0.16226528584957123,0.9162784814834595,10,51.7095832824707,144.20643615722656,9.098815644392744e-05,0.16394995152950287
3,6.309576215861531e-07,0.12160764634609222,0.9162784814834595,15,68.46298217773438,143.77548217773438,9.071623935597017e-05,0.1259818822145462
3,6.309576215861531e-07,0.11080753058195114,0.9318064451217651,20,86.98886108398438,143.65286254882812,9.063885954674333e-05,0.1162315309047699
3,6.309576215861531e-07,0.10851078480482101,0.9318064451217651,25,99.94014739990234,143.65670776367188,9.06413042685017e-05,0.11409590393304825
3,6.309576215861531e-07,0.10728506743907928,0.9318064451217651,30,109.62308502197266,143.6719512939453,9.065091580851004e-05,0.11302930861711502
3,6.309576215861531e-07,0.1065635159611702,0.9318064451217651,35,118.5660629272461,143.71160888671875,9.067593782674521e-05,0.11240862309932709
3,6.309576215861531e-07,0.10639835149049759,0.9318064451217651,40,126.0986557006836,143.7845458984375,9.072195098269731e-05,0.1122155413031578
3,6.309576215861531e-07,0.10616293549537659,0.9318064451217651,45,132.75094604492188,143.8352508544922,9.075395064428449e-05,0.11201434582471848
3,6.309576215861531e-07,0.10574459284543991,0.9318064451217651,50,139.46591186523438,143.89552307128906,9.079197479877621e-05,0.11170853674411774
3,6.309576215861531e-07,0.10601109266281128,0.9318064451217651,55,145.96673583984375,143.96591186523438,9.08363945200108e-05,0.11184853315353394
3,6.309576215861531e-07,0.10568191856145859,0.9318064451217651,60,152.38526916503906,144.00328063964844,9.085996134672314e-05,0.111590676009655
3,6.309576215861531e-07,0.1055087298154831,0.9318064451217651,65,157.9443359375,144.0375213623047,9.088157094083726e-05,0.11146233975887299
3,6.309576215861531e-07,0.10555892437696457,0.9318064451217651,70,164.88711547851562,144.0801239013672,9.090846288017929e-05,0.11147016286849976
3,6.309576215861531e-07,0.10538297891616821,0.9318064451217651,75,171.159423828125,144.11163330078125,9.092834079638124e-05,0.11133726686239243
3,6.309576215861531e-07,0.1052689254283905,0.9318064451217651,80,176.86874389648438,144.12939453125,9.093954577110708e-05,0.111259326338768
3,6.309576215861531e-07,0.10521163791418076,0.9318064451217651,85,182.7422637939453,144.1618194580078,9.096000576391816e-05,0.11122038215398788
3,6.309576215861531e-07,0.10531782358884811,0.9318064451217651,90,188.7610321044922,144.19076538085938,9.097825386561453e-05,0.11127384006977081
3,6.309576215861531e-07,0.10531381517648697,0.9318064451217651,95,195.77781677246094,144.23658752441406,9.100718307308853e-05,0.11125772446393967
3,6.309576215861531e-07,0.10519017279148102,0.9318064451217651,100,201.2177734375,144.263916015625,9.102441981667653e-05,0.11116994172334671
3,6.309576215861531e-07,0.10513468831777573,0.9318064451217651,105,207.44061279296875,144.28199768066406,9.103583579417318e-05,0.11113522946834564
3,6.309576215861531e-07,0.1053035631775856,0.9318064451217651,110,205.816650390625,144.29696655273438,9.104527998715639e-05,0.11124704778194427
3,6.309576215861531e-07,0.10497894138097763,0.9318064451217651,115,209.75547790527344,144.30357360839844,9.104943455895409e-05,0.11111950874328613
3,6.309576215861531e-07,0.10507950931787491,0.9318064451217651,120,213.8658447265625,144.3182373046875,9.105868957703933e-05,0.11109299212694168
3,6.309576215861531e-07,0.10361665487289429,0.9342650175094604,125,217.6308135986328,144.3599395751953,9.108500671572983e-05,0.11024989187717438
3,6.309576215861531e-07,0.10325837880373001,0.9342650175094604,130,219.70018005371094,144.4394073486328,9.113513806369156e-05,0.11000870913267136
3,6.309576215861531e-07,0.10297989845275879,0.9342650175094604,135,223.080078125,144.49221801757812,9.116846922552213e-05,0.10989081859588623
3,6.309576215861531e-07,0.10294394195079803,0.9342650175094604,140,225.83920288085938,144.53704833984375,9.119675087276846e-05,0.1098780557513237
3,6.309576215861531e-07,0.10184480994939804,0.9355590343475342,145,229.31533813476562,144.59478759765625,9.123318159254268e-05,0.10959123820066452
3,6.309576215861531e-07,0.1009577289223671,0.9355590343475342,150,234.09947204589844,144.6782989501953,9.128588135354221e-05,0.10907503217458725
3,6.309576215861531e-07,0.10063745081424713,0.9358178377151489,155,235.08261108398438,144.71974182128906,9.131202386924997e-05,0.10883311927318573
3,6.309576215861531e-07,0.10068657994270325,0.9358178377151489,160,239.12969970703125,144.78643798828125,9.135411528404802e-05,0.10885714739561081
3,6.309576215861531e-07,0.10039369016885757,0.936206042766571,165,240.23184204101562,144.8341064453125,9.138417954090983e-05,0.10862907767295837
